-0.33708100	108.571
-0.33371000	108.571
-0.33033900	108.571
-0.32696800	108.571
-0.32359800	108.571
-0.32022700	108.571
-0.31685600	108.571
-0.31348500	108.571
-0.31011400	108.571
-0.30674300	108.57
-0.30337300	108.57
-0.30000200	108.569
-0.29663100	108.568
-0.29326000	108.566
-0.28988900	108.565
-0.28651900	108.563
-0.28314800	108.56
-0.27977700	108.558
-0.27640600	108.555
-0.27303500	108.552
-0.26966500	108.548
-0.26629400	108.544
-0.26292300	108.541
-0.25955200	108.538
-0.25618100	108.534
-0.25281100	108.53
-0.24944000	108.525
-0.24606900	108.519
-0.24269800	108.514
-0.23932700	108.509
-0.23595700	108.503
-0.23258600	108.498
-0.22921500	108.491
-0.22584400	108.485
-0.22247300	108.478
-0.21910200	108.473
-0.21573200	108.467
-0.21236100	108.462
-0.20899000	108.456
-0.20561900	108.45
-0.20224800	108.445
-0.19887800	108.439
-0.19550700	108.434
-0.19213600	108.429
-0.18876500	108.424
-0.18539400	108.418
-0.18202400	108.413
-0.17865300	108.408
-0.17528200	108.402
-0.17191100	108.397
-0.16854000	108.392
-0.16517000	108.387
-0.16179900	108.382
-0.15842800	108.377
-0.15505700	108.371
-0.15168600	108.365
-0.14831600	108.36
-0.14494500	108.354
-0.14157400	108.349
-0.13820300	108.343
-0.13483200	108.337
-0.13146100	108.331
-0.12809100	108.325
-0.12472000	108.32
-0.12134900	108.316
-0.11797800	108.311
-0.11460700	108.306
-0.11123700	108.302
-0.10786600	108.297
-0.10449500	108.293
-0.10112400	108.29
-0.09775340	108.287
-0.09438260	108.284
-0.09101180	108.28
-0.08764100	108.276
-0.08427020	108.271
-0.08089940	108.266
-0.07752860	108.261
-0.07415780	108.257
-0.07078700	108.252
-0.06741620	108.248
-0.06404530	108.243
-0.06067450	108.24
-0.05730370	108.237
-0.05393290	108.236
-0.05056210	108.234
-0.04719130	108.234
-0.04382050	108.233
-0.04044970	108.233
-0.03707890	108.233
-0.03370810	108.233
-0.03033730	108.233
-0.02696650	108.232
-0.02359570	108.231
-0.02022480	108.23
-0.01685400	108.23
-0.01348320	108.229
-0.01011240	108.228
-0.00674162	108.227
-0.00337081	108.226
0.00000000	108.226
0.00337081	108.227
0.00674162	108.228
0.01011240	108.229
0.01348320	108.23
0.01685400	108.23
0.02022480	108.231
0.02359570	108.232
0.02696650	108.233
0.03033730	108.233
0.03370810	108.233
0.03707890	108.233
0.04044970	108.233
0.04382050	108.234
0.04719130	108.234
0.05056210	108.236
0.05393290	108.237
0.05730370	108.24
0.06067450	108.243
0.06404530	108.248
0.06741620	108.252
0.07078700	108.257
0.07415780	108.261
0.07752860	108.266
0.08089940	108.271
0.08427020	108.276
0.08764100	108.28
0.09101180	108.284
0.09438260	108.287
0.09775340	108.29
0.10112400	108.293
0.10449500	108.297
0.10786600	108.302
0.11123700	108.306
0.11460700	108.311
0.11797800	108.316
0.12134900	108.32
0.12472000	108.325
0.12809100	108.331
0.13146100	108.337
0.13483200	108.343
0.13820300	108.349
0.14157400	108.354
0.14494500	108.36
0.14831600	108.365
0.15168600	108.371
0.15505700	108.377
0.15842800	108.382
0.16179900	108.387
0.16517000	108.392
0.16854000	108.397
0.17191100	108.402
0.17528200	108.408
0.17865300	108.413
0.18202400	108.418
0.18539400	108.424
0.18876500	108.429
0.19213600	108.434
0.19550700	108.439
0.19887800	108.445
0.20224800	108.45
0.20561900	108.456
0.20899000	108.462
0.21236100	108.467
0.21573200	108.473
0.21910200	108.478
0.22247300	108.485
0.22584400	108.491
0.22921500	108.498
0.23258600	108.503
0.23595700	108.509
0.23932700	108.514
0.24269800	108.519
0.24606900	108.525
0.24944000	108.53
0.25281100	108.534
0.25618100	108.538
0.25955200	108.541
0.26292300	108.544
0.26629400	108.548
0.26966500	108.552
0.27303500	108.555
0.27640600	108.558
0.27977700	108.56
0.28314800	108.563
0.28651900	108.565
0.28988900	108.566
0.29326000	108.568
0.29663100	108.569
0.30000200	108.57
0.30337300	108.57
0.30674300	108.571
0.31011400	108.571
0.31348500	108.571
0.31685600	108.571
0.32022700	108.571
0.32359800	108.571
0.32696800	108.571
0.33033900	108.571
0.33371000	108.571
0.33708100	108.57
