-0.33708100	110.461
-0.33371000	110.462
-0.33033900	110.462
-0.32696800	110.463
-0.32359800	110.463
-0.32022700	110.463
-0.31685600	110.463
-0.31348500	110.462
-0.31011400	110.462
-0.30674300	110.461
-0.30337300	110.459
-0.30000200	110.458
-0.29663100	110.457
-0.29326000	110.456
-0.28988900	110.455
-0.28651900	110.455
-0.28314800	110.454
-0.27977700	110.454
-0.27640600	110.454
-0.27303500	110.453
-0.26966500	110.453
-0.26629400	110.454
-0.26292300	110.455
-0.25955200	110.455
-0.25618100	110.455
-0.25281100	110.455
-0.24944000	110.455
-0.24606900	110.456
-0.24269800	110.456
-0.23932700	110.456
-0.23595700	110.456
-0.23258600	110.455
-0.22921500	110.454
-0.22584400	110.453
-0.22247300	110.452
-0.21910200	110.451
-0.21573200	110.449
-0.21236100	110.448
-0.20899000	110.447
-0.20561900	110.445
-0.20224800	110.444
-0.19887800	110.444
-0.19550700	110.443
-0.19213600	110.443
-0.18876500	110.442
-0.18539400	110.442
-0.18202400	110.443
-0.17865300	110.443
-0.17528200	110.442
-0.17191100	110.442
-0.16854000	110.442
-0.16517000	110.442
-0.16179900	110.441
-0.15842800	110.44
-0.15505700	110.439
-0.15168600	110.438
-0.14831600	110.437
-0.14494500	110.437
-0.14157400	110.436
-0.13820300	110.435
-0.13483200	110.434
-0.13146100	110.433
-0.12809100	110.431
-0.12472000	110.43
-0.12134900	110.429
-0.11797800	110.427
-0.11460700	110.426
-0.11123700	110.424
-0.10786600	110.422
-0.10449500	110.42
-0.10112400	110.419
-0.09775340	110.417
-0.09438260	110.416
-0.09101180	110.416
-0.08764100	110.415
-0.08427020	110.414
-0.08089940	110.414
-0.07752860	110.414
-0.07415780	110.413
-0.07078700	110.413
-0.06741620	110.413
-0.06404530	110.412
-0.06067450	110.411
-0.05730370	110.41
-0.05393290	110.409
-0.05056210	110.407
-0.04719130	110.406
-0.04382050	110.405
-0.04044970	110.404
-0.03707890	110.404
-0.03370810	110.404
-0.03033730	110.404
-0.02696650	110.404
-0.02359570	110.404
-0.02022480	110.403
-0.01685400	110.403
-0.01348320	110.403
-0.01011240	110.403
-0.00674162	110.403
-0.00337081	110.403
0.00000000	110.403
0.00337081	110.403
0.00674162	110.403
0.01011240	110.403
0.01348320	110.403
0.01685400	110.403
0.02022480	110.404
0.02359570	110.404
0.02696650	110.404
0.03033730	110.404
0.03370810	110.404
0.03707890	110.404
0.04044970	110.405
0.04382050	110.406
0.04719130	110.407
0.05056210	110.409
0.05393290	110.41
0.05730370	110.411
0.06067450	110.412
0.06404530	110.413
0.06741620	110.413
0.07078700	110.413
0.07415780	110.414
0.07752860	110.414
0.08089940	110.414
0.08427020	110.415
0.08764100	110.416
0.09101180	110.416
0.09438260	110.417
0.09775340	110.419
0.10112400	110.42
0.10449500	110.422
0.10786600	110.424
0.11123700	110.426
0.11460700	110.427
0.11797800	110.429
0.12134900	110.43
0.12472000	110.431
0.12809100	110.433
0.13146100	110.434
0.13483200	110.435
0.13820300	110.436
0.14157400	110.437
0.14494500	110.437
0.14831600	110.438
0.15168600	110.439
0.15505700	110.44
0.15842800	110.441
0.16179900	110.442
0.16517000	110.442
0.16854000	110.442
0.17191100	110.442
0.17528200	110.443
0.17865300	110.443
0.18202400	110.442
0.18539400	110.442
0.18876500	110.443
0.19213600	110.443
0.19550700	110.444
0.19887800	110.444
0.20224800	110.445
0.20561900	110.447
0.20899000	110.448
0.21236100	110.449
0.21573200	110.451
0.21910200	110.452
0.22247300	110.453
0.22584400	110.454
0.22921500	110.455
0.23258600	110.456
0.23595700	110.456
0.23932700	110.456
0.24269800	110.456
0.24606900	110.455
0.24944000	110.455
0.25281100	110.455
0.25618100	110.455
0.25955200	110.455
0.26292300	110.454
0.26629400	110.453
0.26966500	110.453
0.27303500	110.454
0.27640600	110.454
0.27977700	110.454
0.28314800	110.455
0.28651900	110.455
0.28988900	110.456
0.29326000	110.457
0.29663100	110.458
0.30000200	110.459
0.30337300	110.461
0.30674300	110.462
0.31011400	110.462
0.31348500	110.463
0.31685600	110.463
0.32022700	110.463
0.32359800	110.463
0.32696800	110.462
0.33033900	110.462
0.33371000	110.461
0.33708100	110.461
